,Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,exchange_rate,point_value,stdev_lookback,stdev_decay,decay_fast,decay_slow,Daily_Return,returns,sqreturns,emwa_fast_fin,emwa_slow_fin,raw_cross,variance,std_dev,vol_adj_crossover,forecast_scalar,forecast,capped_forecast,1%_move,block_value,price_volatility,ICV,IVV,Daily_Cash_Vol_Tgt,Volatility_Scalar,Subsystem_Pos,Target_Pos,Current_pos,trades_needed,abs_forecast,forecast*returns,cum_series
16,24/01/2023,70.42,70.715,70.065,70.635,68613,128800,AD1 Curncy,Future,CME,USD,0.005,5,1000,70635,70.635,70.915,1.179047002,8562,0.002,,0.6485,0.6485,1000,36,0.05405405405405406,0.2222222222222222,0.06060606060606061,0.004265301770100427,0.30000000000001137,0.09000000000000682,69.9425069582879,69.10350248028125,0.8390044780066432,0.3988783353428557,0.631568155738441,1.3284464556729652,5.3,7.040766215066715,7.040766215066715,0.70635,706.35,1.67,1179.6045,764.9735182499999,125000.0,163.40434932435,115.0491822117843,115.0,102.0,13.0,7.040766215066715,0.05183263866121098,0.10270335687306643
17,25/01/2023,70.585,71.35,70.45,71.155,88547,129099,AD1 Curncy,Future,CME,USD,0.005,5,1000,71155,71.155,71.405,1.234103656,8563,0.002,,0.6485,0.6485,1000,36,0.05405405405405406,0.2222222222222222,0.06060606060606061,0.007361789481135306,0.519999999999996,0.27039999999999587,70.21194985644614,69.22783566329451,0.9841141931516262,0.3919335604594579,0.6260459731197525,1.5719519578530712,5.3,8.331345376621277,8.331345376621277,0.71155,711.5500000000001,1.73,1230.9815,798.2915027500001,125000.0,156.584405031737,130.45587589121553,130.0,115.0,15.0,8.331345376621277,0.011708727955338389,0.11441208482840483
18,26/01/2023,71.175,71.55,70.915,71.255,69955,131866,AD1 Curncy,Future,CME,USD,0.005,5,1000,71255,71.255,71.51,1.242205599,8564,0.002,,0.6485,0.6485,1000,36,0.05405405405405406,0.2222222222222222,0.06060606060606061,0.0014053826154170057,0.09999999999999432,0.009999999999998864,70.4437387772359,69.35069410794333,1.093044669292567,0.371288503137325,0.6093344755857205,1.7938336219067235,5.3,9.507318196105635,9.507318196105635,0.71255,712.5500000000001,1.74,1239.8370000000002,804.0342945000001,125000.0,155.46600543666236,147.80647823638375,148.0,130.0,18.0,9.507318196105635,-0.0026685336316336354,0.1117435511967712
19,27/01/2023,71.275,71.415,70.95,71.235,62691,134770,AD1 Curncy,Future,CME,USD,0.005,5,1000,71235,71.235,71.48,1.22189617,8565,0.002,,0.6485,0.6485,1000,36,0.05405405405405406,0.2222222222222222,0.06060606060606061,-0.0002806820573993951,-0.01999999999999602,0.00039999999999984086,70.6195746045168,69.46489446503767,1.154680139479126,0.3512404759407128,0.5926554445381504,1.948316091787455,5.3,10.326075286473511,10.326075286473511,0.71235,712.35,1.72,1225.242,794.5694369999999,125000.0,157.31790599944762,162.44765412606588,162.0,148.0,14.0,10.326075286473511,-0.07827726054180945,0.03346629065496175
20,30/01/2023,71.13,71.325,70.635,70.695,60836,138264,AD1 Curncy,Future,CME,USD,0.005,5,1000,70695,70.695,70.945,1.187526947,8566,0.002,,0.6485,0.6485,1000,36,0.05405405405405406,0.2222222222222222,0.06060606060606061,-0.007580543272267981,-0.5400000000000063,0.29160000000000674,70.63633580351306,69.53944631564146,1.0968894878716071,0.34801666643040435,0.5899293741037179,1.8593572994023493,5.3,9.854593686832452,9.854593686832452,0.70695,706.9499999999999,1.68,1187.676,770.2078859999999,125000.0,162.29384595005305,159.93399097111512,160.0,162.0,-2.0,9.854593686832452,-0.006969795379327592,0.026496495275634156
21,31/01/2023,70.69,70.765,69.955,70.645,83660,135560,AD1 Curncy,Future,CME,USD,0.005,5,1000,70645,70.645,70.895,1.150669479,8567,0.002,,0.6485,0.6485,1000,36,0.05405405405405406,0.2222222222222222,0.06060606060606061,-0.0007072635971425711,-0.04999999999999716,0.002499999999999716,70.63826118051017,69.60644956923895,1.0318116112712232,0.3293400898665987,0.5738815991705943,1.797952073672435,5.3,9.529145990463906,9.529145990463906,0.70645,706.45,1.63,1151.5135,746.75650475,125000.0,167.39057404240174,159.5089217477604,160.0,160.0,0.0,9.529145990463906,0.09374699502261309,0.12024349029824724
22,1/2/2023,70.62,71.56,70.48,71.34,92592,135999,AD1 Curncy,Future,CME,USD,0.005,5,1000,71340,71.34,71.595,1.14026521,8568,0.002,,0.6485,0.6485,1000,36,0.05405405405405406,0.2222222222222222,0.06060606060606061,0.009837922004388266,0.6950000000000074,0.48302500000001025,70.7942031403968,69.71151323170932,1.0826899086874846,0.3376473823062426,0.5810743345788407,1.8632554292252677,5.3,9.875253774893919,9.875253774893919,0.7134,713.4000000000001,1.6,1141.4400000000003,740.2238400000001,125000.0,168.8678386797161,166.76127613800438,167.0,160.0,7.0,9.875253774893919,-0.07059685204928466,0.04964663824896258
23,2/2/2023,71.415,71.685,70.79,70.83,103566,135598,AD1 Curncy,Future,CME,USD,0.005,5,1000,70830,70.83,71.085,1.11443977,8569,0.002,,0.6485,0.6485,1000,36,0.05405405405405406,0.2222222222222222,0.06060606060606061,-0.007148864592094295,-0.5100000000000051,0.2601000000000052,70.8021579980864,69.77930030857543,1.0228576895109711,0.33345563191131083,0.5774561731519638,1.771316572698228,5.3,9.387977835300608,9.387977835300608,0.7083,708.3000000000001,1.57,1112.0310000000002,721.1521035000001,125000.0,173.3337521908788,162.72534236774587,163.0,167.0,-4.0,9.387977835300608,-0.1948373205970898,-0.1451906823481272
24,3/2/2023,70.835,70.895,69.285,69.36,131834,130981,AD1 Curncy,Future,CME,USD,0.005,5,1000,69360,69.36,69.62,1.061031338,8570,0.002,,0.6485,0.6485,1000,36,0.05405405405405406,0.2222222222222222,0.06060606060606061,-0.020753917831427326,-1.4699999999999989,2.1608999999999967,70.48167844295608,69.75388816866177,0.727790274294307,0.4322364085647533,0.6574468864971172,1.106994784281328,5.3,5.867072356691038,5.867072356691038,0.6936,693.6,1.53,1061.208,688.193388,125000.0,181.63499123882892,106.5665636105152,107.0,163.0,-56.0,5.867072356691038,-0.039756689844936396,-0.18494737219306362
25,6/2/2023,69.245,69.575,68.645,68.89,100231,126404,AD1 Curncy,Future,CME,USD,0.005,5,1000,68890,68.89,69.16,1.031477783,8571,0.002,,0.6485,0.6485,1000,36,0.05405405405405406,0.2222222222222222,0.06060606060606061,-0.006776239907727799,-0.46999999999999886,0.22089999999999893,70.12797212229918,69.701531309955,0.4264408123441825,0.42081281891260447,0.6487008701339967,0.6573766615359962,5.3,3.4840963061407795,3.4840963061407795,0.6889000000000001,688.9000000000001,1.5,1033.3500000000001,670.127475,125000.0,186.53167444000113,64.98943178946624,65.0,107.0,-42.0,3.4840963061407795,0.031103487128416124,-0.1538438850646475
26,7/2/2023,68.925,69.985,68.915,69.505,140171,123104,AD1 Curncy,Future,CME,USD,0.005,5,1000,69505,69.505,69.75,0.918711144,8572,0.002,,0.6485,0.6485,1000,36,0.05405405405405406,0.2222222222222222,0.06060606060606061,0.008927275366526377,0.6149999999999949,0.3782249999999937,69.98953387289936,69.68962032147289,0.2999135514264708,0.41851077464705794,0.6469240872367158,0.46359929602795813,5.3,2.457076268948178,2.457076268948178,0.69505,695.05,1.32,917.466,594.9767009999999,125000.0,210.0922604026473,51.621270732502566,52.0,65.0,-13.0,2.457076268948178,-0.006009682263451581,-0.15985356732809908
27,8/2/2023,69.725,70.045,69.27,69.335,69514,122851,AD1 Curncy,Future,CME,USD,0.005,5,1000,69335,69.335,69.58,0.885461838,8573,0.002,,0.6485,0.6485,1000,36,0.05405405405405406,0.2222222222222222,0.06060606060606061,-0.0024458672037983575,-0.1700000000000017,0.02890000000000058,69.84408190114395,69.66812818077757,0.17595372036637968,0.39745073277424403,0.6304369379836845,0.2790980505189455,5.3,1.479219667750411,1.479219667750411,0.6933499999999999,693.3499999999999,1.28,887.4879999999999,575.5359679999999,125000.0,217.18885864662417,32.12700313263504,32.0,52.0,-20.0,1.479219667750411,0.0029868140691577958,-0.15686675325894128
28,9/2/2023,69.34,70.19,69.295,69.475,78940,125499,AD1 Curncy,Future,CME,USD,0.005,5,1000,69475,69.475,69.715,0.768075951,8574,0.002,,0.6485,0.6485,1000,36,0.05405405405405406,0.2222222222222222,0.06060606060606061,0.002019182231196348,0.14000000000000057,0.01960000000000016,69.76206370088974,69.65642344254863,0.10564025834111135,0.3770263688405011,0.6140247298281244,0.17204560860387788,5.3,0.9118417256005528,0.9118417256005528,0.69475,694.75,1.11,771.1725,500.10536625,125000.0,249.94732797470758,22.791240284970467,23.0,32.0,-9.0,0.9118417256005528,-0.003478057679512685,-0.16034481093845396
29,10/2/2023,69.465,69.68,69.16,69.21,73913,126720,AD1 Curncy,Future,CME,USD,0.005,5,1000,69210,69.21,69.445,0.757721365,8575,0.002,,0.6485,0.6485,1000,36,0.05405405405405406,0.2222222222222222,0.06060606060606061,-0.0038143216984526385,-0.26500000000000057,0.0702250000000003,69.6393828784698,69.62936747633356,0.010015402136247076,0.3604425110653389,0.600368645971239,0.016682087253315474,5.3,0.08841506244257201,0.08841506244257201,0.6920999999999999,692.0999999999999,1.09,754.389,489.22126649999996,125000.0,255.50810759777144,2.259076528784037,2.0,23.0,-21.0,0.08841506244257201,0.0006259699551634234,-0.15971884098329053
30,13/02/2023,69.24,69.805,68.975,69.7,56170,126547,AD1 Curncy,Future,CME,USD,0.005,5,1000,69700,69.7,69.935,0.753696004,8576,0.002,,0.6485,0.6485,1000,36,0.05405405405405406,0.2222222222222222,0.06060606060606061,0.0070799017483023086,0.4900000000000091,0.24010000000000892,69.65285334992096,69.63364823534364,0.019205114577317772,0.35393751046721295,0.5949264748413983,0.032281492570048545,5.3,0.17109191062125728,0.17109191062125728,0.6970000000000001,697.0000000000001,1.08,752.7600000000002,488.1648600000001,125000.0,256.0610364293734,4.380997195836086,4.0,2.0,2.0,0.17109191062125728,0.0006382194657320825,-0.15908062151755845
31,14/02/2023,69.705,70.375,69.28,69.96,119406,125073,AD1 Curncy,Future,CME,USD,0.005,5,1000,69960,69.96,70.19,0.729764346,8577,0.002,,0.6485,0.6485,1000,36,0.05405405405405406,0.2222222222222222,0.06060606060606061,0.0037302725968435535,0.2599999999999909,0.06759999999999527,69.72110816104963,69.6534271301713,0.0676810308783331,0.33845980719871466,0.581772985965071,0.1163358088311041,5.3,0.6165797868048517,0.6165797868048517,0.6996,699.6,1.04,727.5840000000001,471.838224,125000.0,264.9213091307329,16.334512430388948,16.0,4.0,12.0,0.6165797868048517,-0.007843853777248668,-0.1669244752948071
32,15/02/2023,69.925,69.95,68.705,69.07,102564,126925,AD1 Curncy,Future,CME,USD,0.005,5,1000,69070,69.07,69.305,0.740384078,8578,0.002,,0.6485,0.6485,1000,36,0.05405405405405406,0.2222222222222222,0.06060606060606061,-0.012721555174385335,-0.8900000000000006,0.792100000000001,69.57641745859415,69.61806791016092,-0.04165045156676683,0.3629808987014869,0.6024789612106691,-0.06913179421746297,5.3,-0.36639850935255375,-0.36639850935255375,0.6907,690.6999999999999,1.07,739.049,479.27327649999995,125000.0,260.81153723579246,-9.556095846514243,-10.0,16.0,-26.0,0.36639850935255375,0.00023871337658696264,-0.16668576191822015
33,16/02/2023,69.095,69.42,68.455,69.025,106497,123972,AD1 Curncy,Future,CME,USD,0.005,5,1000,69025,69.025,69.26,0.767552821,8579,0.002,,0.6485,0.6485,1000,36,0.05405405405405406,0.2222222222222222,0.06060606060606061,-0.000651512957868694,-0.044999999999987494,0.0020249999999988745,69.45388024557323,69.5821244004542,-0.1282441548809743,0.34346976904194704,0.586062939488539,-0.2188231779216304,5.3,-1.159762842984641,-1.159762842984641,0.69025,690.25,1.11,766.1775000000001,496.8661087500001,125000.0,251.57682884524166,-29.17694582506179,-29.0,-10.0,-19.0,1.159762842984641,-0.0,-0.16668576191822015
34,17/02/2023,68.8,68.895,68.17,69.025,75243,122551,AD1 Curncy,Future,CME,USD,0.005,5,1000,69025,69.025,69.26,0.792255851,8580,0.002,,0.6485,0.6485,1000,36,0.05405405405405406,0.2222222222222222,0.06060606060606061,0.0,0.0,0.0,69.35857352433473,69.54835928527517,-0.1897857609404383,0.3249038355802202,0.5700033645341229,-0.33295551000046225,5.3,-1.76466420300245,-1.76466420300245,0.69025,690.25,1.15,793.7874999999999,514.77119375,125000.0,242.82633045062462,-42.850693289266104,-43.0,-29.0,-14.0,1.76466420300245,0.004601804513443781,-0.16208395740477638
35,20/02/2023,68.8,68.895,68.17,68.845,75243,122551,AD1 Curncy,Future,CME,USD,0.005,5,1000,68845,68.845,69.085,0.823975475,8581,0.002,,0.6485,0.6485,1000,36,0.05405405405405406,0.2222222222222222,0.06060606060606061,-0.0026077508149222606,-0.18000000000000682,0.032400000000002455,69.24444607448257,69.50573144980395,-0.2612853753213784,0.3090928174407489,0.5559611654070353,-0.46997055114467173,5.3,-2.49084392106676,-2.49084392106676,0.68845,688.45,1.2,826.14,535.7517899999999,125000.0,233.316999276848,-58.11562293302745,-58.0,-43.0,-15.0,2.49084392106676,0.009406920175428442,-0.15267703722934794
36,21/02/2023,68.785,69.26,68.52,68.585,108457,122486,AD1 Curncy,Future,CME,USD,0.005,5,1000,68585,68.585,68.82,0.866382469,8582,0.002,,0.6485,0.6485,1000,36,0.05405405405405406,0.2222222222222222,0.06060606060606061,-0.0037765996078147346,-0.2600000000000051,0.06760000000000266,69.09790250237532,69.44992954375523,-0.3520270413799125,0.29603915163314104,0.5440948002261564,-0.6469957831495361,5.3,-3.429077650692541,-3.429077650692541,0.68585,685.8499999999999,1.26,864.1709999999999,560.4148935,125000.0,223.0490328680032,-76.48524536162557,-76.0,-58.0,-18.0,3.429077650692541,0.028748555065220855,-0.1239284821641271
37,22/02/2023,68.625,68.695,67.985,68.01,80479,123615,AD1 Curncy,Future,CME,USD,0.005,5,1000,68010,68.01,68.25,0.942357726,8583,0.002,,0.6485,0.6485,1000,36,0.05405405405405406,0.2222222222222222,0.06060606060606061,-0.008383757381351442,-0.5749999999999886,0.3306249999999869,68.85614639073636,69.36266108655795,-0.5065146958215934,0.29790865695026786,0.5458100923858663,-0.9280053683278311,5.3,-4.918428452137505,-4.918428452137505,0.6801,680.1,1.39,945.3389999999999,613.0523414999999,125000.0,203.89776131374586,-100.28565505726695,-100.0,-76.0,-24.0,4.918428452137505,-0.005785535600220546,-0.12971401776434763
38,23/02/2023,68.105,68.455,67.855,68.09,68622,121929,AD1 Curncy,Future,CME,USD,0.005,5,1000,68090,68.09,68.325,0.999450891,8584,0.002,,0.6485,0.6485,1000,36,0.05405405405405406,0.2222222222222222,0.06060606060606061,0.00117629760329363,0.0799999999999983,0.006399999999999727,68.6858916372394,69.28553011161505,-0.5996384743756522,0.28215143225025335,0.5311792844701809,-1.1288815130916772,5.3,-5.983072019385888,-5.983072019385888,0.6809000000000001,680.9000000000001,1.47,1000.9230000000001,649.0985655000001,125000.0,192.57475927975995,-115.21886538867048,-115.0,-100.0,-15.0,5.983072019385888,0.07029604369964333,-0.059417974064704296
39,24/02/2023,68.12,68.275,67.215,67.29,85560,123428,AD1 Curncy,Future,CME,USD,0.005,5,1000,67290,67.29,67.525,1.114642132,8585,0.002,,0.6485,0.6485,1000,36,0.05405405405405406,0.2222222222222222,0.06060606060606061,-0.011749155529446331,-0.7999999999999972,0.6399999999999955,68.37569349563064,69.16458889272928,-0.7888953970986421,0.30149459807456375,0.5490852375310811,-1.436744867965944,5.3,-7.6147478002195035,-7.6147478002195035,0.6729,672.9000000000001,1.66,1117.0140000000001,724.383579,125000.0,172.56051023762922,-131.4004765736742,-131.0,-115.0,-16.0,7.6147478002195035,-0.010750498454760908,-0.0701684725194652
40,27/02/2023,67.305,67.48,67.015,67.385,70606,124385,AD1 Curncy,Future,CME,USD,0.005,5,1000,67385,67.385,67.615,1.193561722,8586,0.002,,0.6485,0.6485,1000,36,0.05405405405405406,0.2222222222222222,0.06060606060606061,0.0014117996730569349,0.09499999999999886,0.009024999999999783,68.1555393854905,69.05673502044266,-0.9011956349521597,0.2856854306110738,0.534495491665808,-1.6860677947787632,5.3,-8.936159312327446,-8.936159312327446,0.6738500000000001,673.85,1.77,1192.7145,773.47535325,125000.0,161.6082522536409,-144.4157088325336,-144.0,-131.0,-13.0,8.936159312327446,0.0013261347944400017,-0.0688423377250252
