,Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,eurusd,exchange_rate,point_value,stdev_lookback,stdev_decay,decay_fast,decay_slow,Daily_Return,returns,sqreturns,emwa_fast_fin,emwa_slow_fin,raw_cross,variance,std_dev,vol_adj_crossover,forecast_scalar,forecast,capped_forecast,1%_move,block_value,price_volatility,ICV,IVV,Daily_Cash_Vol_Tgt,Volatility_Scalar,Subsystem_Pos,Target_Pos,Current_pos,trades_needed,abs_forecast,forecast*returns,cum_series
10,16/01/2023,163.83,163.92,163.39,163.58,455940.0,1703018.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,163580.0,163.58,160.43,0.7541920621748294,4446.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.6666666666666666,0.2222222222222222,0.0010403280093018719,0.17000000000001592,0.02890000000000541,163.5564756388762,163.51857518069983,0.03790045817638088,1.0154322011557528,1.007686558983374,0.03761135626798234,10.6,0.3986803764406128,0.3986803764406128,1.6358000000000001,1635.8000000000002,0.46,752.4680000000001,850.8908144000001,125000.0,146.90486474242047,5.85680867764655,6.0,1.0,5.0,0.3986803764406128,0.0007799102607959283,-0.017812817897559178
11,17/01/2023,163.73,164.45,163.71,163.9,877774.0,1718181.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,163900.0,163.9,160.73,0.6883550440343401,4447.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.6666666666666666,0.2222222222222222,0.001956229367893414,0.3199999999999932,0.10239999999999563,163.7854918796254,163.60333625165543,0.1821556279699621,0.9660791092013876,0.982893233877102,0.18532595575150565,10.6,1.96445513096596,1.96445513096596,1.639,1639.0,0.42,688.38,778.420104,125000.0,160.5816696635574,31.545548490965615,32.0,6.0,26.0,1.96445513096596,-0.005753132781352529,-0.023565950678911707
12,18/01/2023,163.81,163.82,163.04,163.42,789279.0,1719604.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,163420.0,163.42,160.27,0.6617859673999718,4448.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.6666666666666666,0.2222222222222222,-0.0029286150091519803,-0.4800000000000182,0.23040000000001745,163.5418306265418,163.56259486239867,-0.02076423585685916,0.9263126708661784,0.9624513862352625,-0.02157432173076379,10.6,-0.22868781034609617,-0.22868781034609617,1.6341999999999999,1634.1999999999998,0.4,653.68,739.181344,125000.0,169.1059995150527,-3.8672480745485402,-4.0,32.0,-36.0,0.22868781034609617,0.0005457608985128898,-0.02302018978039882
13,19/01/2023,163.0,163.15,162.62,163.03,870073.0,1724167.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,163030.0,163.03,159.89,0.548840292478162,4449.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.6666666666666666,0.2222222222222222,-0.0023864888018602093,-0.38999999999998636,0.15209999999998935,163.20061020884728,163.4442404485323,-0.24363023968501807,0.8844633373058439,0.9404591098531844,-0.25905457997323383,10.6,-2.7459785477162786,-2.7459785477162786,1.6303,1630.3000000000002,0.34,554.3020000000001,626.8047016000002,125000.0,199.4241582440612,-54.76144604345685,-55.0,-4.0,-51.0,2.7459785477162786,0.012464111668466482,-0.010556078111932337
14,20/01/2023,163.18,163.28,162.2,162.29,726842.0,1728202.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,162290.0,162.29,159.15,0.5394401418577556,4450.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.6666666666666666,0.2222222222222222,-0.004539041894130014,-0.7400000000000091,0.5476000000000134,162.59353673628243,163.18774257108066,-0.5942058347982311,0.8662545082622856,0.9307279453536815,-0.6384312814121313,10.6,-6.767371582968592,-6.767371582968592,1.6229,1622.9,0.33,535.557,605.6078556,125000.0,206.40419182832014,-139.68138623845718,-140.0,-55.0,-85.0,6.767371582968592,-0.03502737155520091,-0.04558344966713324
15,23/01/2023,162.77,163.38,162.45,163.13,794009.0,1708741.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,163130.0,163.13,159.98,0.539948454312245,4451.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.6666666666666666,0.2222222222222222,0.005175919650009186,0.8400000000000034,0.7056000000000058,162.95117891209415,163.17491088861829,-0.22373197652413523,0.8575704807886488,0.9260510141394203,-0.2415978959129476,10.6,-2.560937696677245,-2.560937696677245,1.6313,1631.3,0.33,538.3290000000001,608.7424332,125000.0,205.34136144067966,-52.58664332004638,-53.0,-140.0,87.0,2.560937696677245,0.00580853888169301,-0.03977491078544023
16,24/01/2023,163.14,163.23,162.48,162.76,723034.0,1715412.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,162760.0,162.76,159.63,0.5519833934526632,4452.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.6666666666666666,0.2222222222222222,-0.002268129712499234,-0.37000000000000455,0.13690000000000335,162.82372630403137,163.08270846892532,-0.25898216489395054,0.8186153196649383,0.9047736289619289,-0.2862397362211891,10.6,-3.0341412039446043,-3.0341412039446043,1.6276,1627.6,0.34,553.384,625.7666272,125000.0,199.75497983859245,-60.6084815021397,-61.0,-53.0,-8.0,3.0341412039446043,0.018641811280072588,-0.021133099505367643
17,25/01/2023,162.44,162.49,161.52,161.76,1048098.0,1741948.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,161760.0,161.76,158.64,0.6477635885471852,4453.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.6666666666666666,0.2222222222222222,-0.0061440157286802854,-1.0,1.0,162.11457543467714,162.78877325360858,-0.6741978189314466,0.828419896980347,0.9101757506000404,-0.7407336643356808,10.6,-7.851776841958216,-7.851776841958216,1.6176,1617.6,0.4,647.04,731.672832,125000.0,170.84138501947277,-134.14084305439636,-134.0,-61.0,-73.0,7.851776841958216,0.016018090738415217,-0.005115008766952426
18,26/01/2023,161.6,161.88,161.31,161.43,875402.0,1719559.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,161430.0,161.43,158.32,0.7573557068165119,4454.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.6666666666666666,0.2222222222222222,-0.002040059347180878,-0.3299999999999841,0.10889999999998949,161.65819181155905,162.48682364169557,-0.8286318301365156,0.7895269295760033,0.888553278974313,-0.9325629084313698,10.6,-9.885166829372519,-9.885166829372519,1.6143,1614.3000000000002,0.47,758.721,857.9617068,125000.0,145.69414812954912,-144.02109603239052,-144.0,-134.0,-10.0,9.885166829372519,-0.025718702027730352,-0.030833710794682778
19,27/01/2023,161.54,161.93,161.49,161.85,699866.0,1720039.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,161850.0,161.85,158.74,0.8127580615703233,4455.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.6666666666666666,0.2222222222222222,0.0026017468871957217,0.4199999999999875,0.17639999999998948,161.78606393718636,162.34530727687434,-0.5592433396879812,0.7563849333827053,0.8697039343263345,-0.6430272620546054,10.6,-6.816088977778817,-6.816088977778817,1.6185,1618.5,0.5,809.25,915.0999,125000.0,136.59710814087074,-93.10580431954502,-93.0,-144.0,51.0,6.816088977778817,-0.009264995830160093,-0.04009870662484287
20,30/01/2023,161.93,162.22,161.35,162.07,814240.0,1708279.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,162070.0,162.07,158.96,0.8429754840133626,4456.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.6666666666666666,0.2222222222222222,0.001359283286994195,0.21999999999999886,0.0483999999999995,161.97535464572877,162.28412788201337,-0.3087732362845941,0.7181154775241807,0.8474169443220856,-0.3643699106484184,10.6,-3.862321052873235,-3.862321052873235,1.6207,1620.7,0.52,842.764,952.9975312,125000.0,131.16508270761403,-50.660166034347675,-51.0,-93.0,42.0,3.862321052873235,-0.0014298714331612745,-0.04152857805800415
21,31/01/2023,162.07,162.29,161.49,162.13,1001325.0,1717559.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,162130.0,162.13,159.01,0.8460053191209337,4457.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.6666666666666666,0.2222222222222222,0.0003702104029124076,0.060000000000002274,0.0036000000000002727,162.07845154857625,162.24987724156597,-0.17142569298971466,0.6794930192796304,0.8243136655907327,-0.20796172639800273,10.6,-2.2043942998188286,-2.2043942998188286,1.6213,1621.3,0.52,843.076,953.3503408,125000.0,131.11654199977184,-28.903255779625304,-29.0,-51.0,22.0,2.2043942998188286,0.007070159969812702,-0.034458418088191445
22,01/02/2023,161.9,162.02,161.51,161.61,737846.0,1700070.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,161610.0,161.61,158.48,0.8756725034590649,4458.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.6666666666666666,0.2222222222222222,-0.003207302781718213,-0.5199999999999818,0.2703999999999811,161.7661505161921,162.10768229899577,-0.34153178280365637,0.6573798831023521,0.8107896663761521,-0.42123351710948975,10.6,-4.465075281360591,-4.465075281360591,1.6161,1616.1000000000001,0.54,872.6940000000002,986.8423752000002,125000.0,126.66663201878278,-56.55760476002651,-57.0,-29.0,-28.0,4.465075281360591,-0.020997817052372993,-0.05545623514056444
23,02/02/2023,161.94,162.56,161.63,162.37,856473.0,1691350.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,162370.0,162.37,159.24,0.8212222597938718,4459.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.6666666666666666,0.2222222222222222,0.004702679289647849,0.7599999999999909,0.5775999999999861,162.16871683873072,162.16597512144116,0.0027417172895525255,0.6530674569887107,0.8081258917945339,0.003392685864159402,10.6,0.03596247016008966,0.03596247016008966,1.6237000000000001,1623.7,0.51,828.087,936.4007796,125000.0,133.48985041789047,0.48006247623282183,0.0,-57.0,57.0,0.03596247016008966,2.657816357215477e-05,-0.055429656976992286
24,03/02/2023,162.15,162.68,162.01,162.49,657266.0,1685955.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,162490.0,162.49,159.36,0.7859321429451142,4460.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.6666666666666666,0.2222222222222222,0.0007390527806860892,0.12000000000000455,0.01440000000000109,162.38290561291024,162.2379806500098,0.14492496290043277,0.6185448917460777,0.7864762499567789,0.18427125155832383,10.6,1.9532752665182325,1.9532752665182325,1.6249000000000002,1624.9000000000003,0.48,779.9520000000001,881.9697216000002,125000.0,141.7282214328569,27.683422949241866,28.0,0.0,28.0,1.9532752665182325,0.0084146266635654,-0.04701503031342689
25,06/02/2023,162.5,163.48,162.44,163.19,938640.0,1713899.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,163190.0,163.19,160.05,0.7164384132505565,4461.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.6666666666666666,0.2222222222222222,0.0043079574127637965,0.6999999999999886,0.48999999999998406,162.92096853763672,162.4495405055632,0.4714280320735327,0.611596519219262,0.7820463664126712,0.6028134038088081,10.6,6.389822080373365,6.389822080373365,1.6319,1631.8999999999999,0.44,718.036,811.9551088,125000.0,153.9493977502516,98.37092610047394,98.0,28.0,70.0,6.389822080373365,0.007439586955517537,-0.03957544335790935
26,07/02/2023,163.49,163.74,162.97,163.38,965267.0,1705739.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,163380.0,163.38,160.2,0.721030974818447,4462.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.6666666666666666,0.2222222222222222,0.001164287027391353,0.18999999999999773,0.03609999999999913,163.22698951254557,162.6563092821047,0.5706802304408711,0.5804885992614639,0.761898024187925,0.7490244262664091,10.6,7.939658918423936,7.939658918423936,1.6338,1633.8,0.44,718.872,812.9004576,125000.0,153.7703649091906,122.0884249140558,122.0,98.0,24.0,7.939658918423936,0.04082086847518773,0.0012454251172783828
27,08/02/2023,163.53,164.41,163.44,164.22,993921.0,1701976.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,164220.0,164.22,161.02,0.7700751045499596,4463.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.6666666666666666,0.2222222222222222,0.005141388174807249,0.8400000000000034,0.7056000000000058,163.88899650418185,163.00379610830365,0.8852003958782007,0.5872513776797634,0.7663232853566199,1.1551265801172408,10.6,12.244341749242752,12.244341749242752,1.6422,1642.2,0.47,771.834,872.7898872,125000.0,143.21889131989477,175.36210502684477,175.0,122.0,53.0,12.244341749242752,0.0007456060010487941,0.001991031118327177
28,09/02/2023,164.21,164.46,163.97,164.23,771865.0,1715433.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,164230.0,164.23,161.01,0.806459959729945,4464.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.6666666666666666,0.2222222222222222,6.089392278640915e-05,0.009999999999990905,9.99999999998181e-05,164.1163321680606,163.27628586201394,0.8400463060466734,0.5555134653727491,0.745327757012141,1.1270830827691682,10.6,11.947080677353183,11.947080677353183,1.6422999999999999,1642.3,0.49,804.727,909.9852916,125000.0,137.36485760139732,164.11090359970254,164.0,175.0,-11.0,11.947080677353183,-0.023278729932125177,-0.021287698813798002
29,10/02/2023,163.96,164.17,163.76,163.91,639537.0,1730715.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,163910.0,163.91,160.7,0.8310936569650947,4465.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.6666666666666666,0.2222222222222222,-0.0019484868781586284,-0.3199999999999932,0.10239999999999563,163.97877738935352,163.41711122601083,0.5616661633426929,0.5310208456228706,0.7287117712942961,0.7707658713198686,10.6,8.170118235990607,8.170118235990607,1.6391,1639.1,0.51,835.9409999999999,945.2820827999999,125000.0,132.23565988867594,108.0380976304723,108.0,164.0,-56.0,8.170118235990607,-0.007476772224992794,-0.028764471038790797
30,13/02/2023,163.93,164.03,163.68,163.76,512868.0,1743253.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,163760.0,163.76,160.56,0.8469744191223294,4466.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.6666666666666666,0.2222222222222222,-0.0009151363553169256,-0.15000000000000568,0.022500000000001706,163.83292579645115,163.49330873134176,0.33961706510939393,0.5035332323459587,0.7096007555984976,0.47860302068442867,10.6,5.073192019254944,5.073192019254944,1.6376,1637.6,0.52,851.552,962.9350016000001,125000.0,129.811461617141,65.85584710838991,66.0,108.0,-42.0,5.073192019254944,-0.01053300736777403,-0.03929747840656483
31,14/02/2023,163.97,164.07,163.26,163.42,740039.0,1754219.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,163420.0,163.42,160.22,0.8512083567773546,4467.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.6666666666666666,0.2222222222222222,-0.002076209086467995,-0.3400000000000034,0.11560000000000233,163.55764193215037,163.4770179021547,0.08062402999567553,0.48256386843536647,0.6946681714569672,0.11606121211308436,10.6,1.2302488483986942,1.2302488483986942,1.6341999999999999,1634.1999999999998,0.52,849.7839999999999,960.9357471999999,125000.0,130.08153808850207,16.003266243131055,16.0,66.0,-50.0,1.2302488483986942,-0.0009033769539089904,-0.04020085536047382
32,15/02/2023,163.52,163.55,163.13,163.3,665674.0,1746602.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,163300.0,163.3,160.11,0.847630619224911,4468.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.6666666666666666,0.2222222222222222,-0.0007343042467260474,-0.11999999999997613,0.01439999999999427,163.38588064405013,163.43768059056475,-0.05179994651462039,0.4572577133848058,0.6762083357847682,-0.07660353144642082,10.6,-0.8119974333320606,-0.8119974333320606,1.6330000000000002,1633.0000000000002,0.52,849.1600000000002,960.2301280000003,125000.0,130.17712770620332,-10.570349357597697,-11.0,16.0,-27.0,0.8119974333320606,-0.002685110924674231,-0.04288596628514805
33,16/02/2023,163.48,163.88,163.32,163.84,754372.0,1748981.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,163840.0,163.84,160.65,0.8454531329298753,4469.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.6666666666666666,0.2222222222222222,0.003306797305572484,0.539999999999992,0.2915999999999914,163.68862688135005,163.5270849037726,0.16154197757745692,0.44830324239103203,0.6695545103955555,0.24126785059221256,10.6,2.5574392162774533,2.5574392162774533,1.6384,1638.4,0.52,851.9680000000001,963.4054144000002,125000.0,129.74807711439823,33.18228206489532,33.0,-11.0,44.0,2.5574392162774533,0.009209528427756943,-0.033676437857391106
34,17/02/2023,163.79,164.64,163.62,164.43,751339.0,1742367.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,164430.0,164.43,161.23,0.8905195112859303,4470.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.6666666666666666,0.2222222222222222,0.00360107421875,0.5900000000000034,0.348100000000004,164.1828756271167,163.72773270293425,0.4551429241824394,0.4428868509104359,0.6654974462088009,0.6839138553803519,10.6,7.24948686703173,7.24948686703173,1.6443,1644.3000000000002,0.54,887.9220000000001,1004.0621976000002,125000.0,124.49427963604869,90.25196452421108,90.0,33.0,57.0,7.24948686703173,0.006613288512161671,-0.027063149345229437
35,20/02/2023,164.28,164.68,164.18,164.58,597814.0,1722583.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,164580.0,164.58,161.38,0.9379187953376296,4471.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.6666666666666666,0.2222222222222222,0.0009122422915526229,0.15000000000000568,0.022500000000001706,164.4476252090389,163.91712543561553,0.5304997734233723,0.4201632373477097,0.6481999979541112,0.8184198937022036,10.6,8.675250873243357,8.675250873243357,1.6458000000000002,1645.8000000000002,0.57,938.106,1060.8102648,125000.0,117.8344555551288,102.22434634527866,102.0,90.0,12.0,8.675250873243357,-0.008960946946479321,-0.03602409629170876
36,21/02/2023,164.57,164.64,164.09,164.41,692504.0,1701228.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,164410.0,164.41,161.22,0.9621827615622642,4472.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.6666666666666666,0.2222222222222222,-0.001032932312553303,-0.17000000000001592,0.02890000000000541,164.4225417363463,164.02665311658987,0.39588861975641976,0.3990138731667527,0.6316754492354065,0.6267278872965727,10.6,6.643315605343671,6.643315605343671,1.6441,1644.1,0.59,970.0189999999999,1096.8974852,125000.0,113.95777790228816,75.70574842885591,76.0,102.0,-26.0,6.643315605343671,0.02343606259412063,-0.012588033697588128
37,22/02/2023,164.35,165.53,164.31,164.99,1140900.0,1712331.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,164990.0,164.99,161.78,1.0338388010940458,4473.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.6666666666666666,0.2222222222222222,0.0035277659509762582,0.5800000000000125,0.3364000000000145,164.80084724544878,164.24073020179213,0.5601170436566463,0.39562933948206414,0.6289907308395444,0.8905012684511756,10.6,9.439313445582462,9.439313445582462,1.6499000000000001,1649.9,0.63,1039.4370000000001,1175.3953596000001,125000.0,106.34719541732653,100.38445116027559,100.0,76.0,24.0,9.439313445582462,0.03718742796307898,0.02459939426549085
38,23/02/2023,165.1,165.8,164.84,165.64,781978.0,1693507.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,165640.0,165.64,162.4,1.14746924431444,4474.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.6666666666666666,0.2222222222222222,0.003939632705012297,0.6499999999999773,0.42249999999997045,165.36028241514958,164.5516790458383,0.8086033693112711,0.39708180761816714,0.630144275240335,1.2832035473191792,10.6,13.6019576015833,13.6019576015833,1.6563999999999999,1656.3999999999999,0.69,1142.9159999999997,1292.4094127999997,125000.0,96.71857753588162,131.55619909285087,132.0,100.0,32.0,13.6019576015833,0.046807026279298405,0.07140642054478925
