Unnamed: 0,Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,eurusd,exchange_rate,point_value,stdev_lookback,stdev_decay,decay_fast,decay_slow,Daily_Return,returns,sqreturns,emwa_fast_fin,emwa_slow_fin,raw_cross,variance,std_dev,vol_adj_crossover,forecast_scalar,forecast,capped_forecast,1%_move,block_value,price_volatility,ICV,IVV,Daily_Cash_Vol_Tgt,Volatility_Scalar,Subsystem_Pos,Target_Pos,Current_pos,trades_needed,abs_forecast,forecast*returns,cum_series
10,16/01/2023,163.83,163.92,163.39,163.58,455940.0,1703018.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,163580.0,163.58,160.43,0.7541920621748294,4446.0,0.002,,1.1308,,1.1308,1000.0,36,0.054054054054054,0.1176470588235294,0.0307692307692307,0.0010403280093018,0.1700000000000159,0.0289000000000054,163.6907849787533,164.16533577739963,-0.4745507986463337,1.0154322011557528,1.007686558983374,-0.4709309600448521,3.75,-1.7659911001681956,-1.7659911001681956,1.6358,1635.8000000000002,0.46,752.4680000000001,850.8908144000001,125000.0,146.90486474242047,-25.94326837065271,-26.0,-22.0,-4.0,1.7659911001681956,-0.0034546836535874,-0.008470475004437
11,17/01/2023,163.73,164.45,163.71,163.9,877774.0,1718181.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,163900.0,163.9,160.73,0.6883550440343401,4447.0,0.002,,1.1308,,1.1308,1000.0,36,0.054054054054054,0.1176470588235294,0.0307692307692307,0.0019562293678934,0.3199999999999932,0.1023999999999956,163.71539851066467,164.15717159963347,-0.4417730889688016,0.9660791092013876,0.982893233877102,-0.4494619290705582,3.75,-1.6854822340145932,-1.6854822340145932,1.639,1639.0,0.42,688.38,778.420104,125000.0,160.5816696635574,-27.065755132632614,-27.0,-26.0,-1.0,1.6854822340145932,0.0049361285681941,-0.0035343464362428
12,18/01/2023,163.81,163.82,163.04,163.42,789279.0,1719604.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,163420.0,163.42,160.27,0.6617859673999718,4448.0,0.002,,1.1308,,1.1308,1000.0,36,0.054054054054054,0.1176470588235294,0.0307692307692307,-0.0029286150091519,-0.4800000000000182,0.2304000000000174,163.68064574470412,164.13448939656783,-0.453843651863707,0.9263126708661784,0.9624513862352624,-0.4715496890071173,3.75,-1.76831133377669,-1.76831133377669,1.6342,1634.1999999999998,0.4,653.68,739.181344,125000.0,169.1059995150527,-29.903205555210317,-30.0,-27.0,-3.0,1.76831133377669,0.0042200551962605,0.0006857087600176
13,19/01/2023,163.0,163.15,162.62,163.03,870073.0,1724167.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,163030.0,163.03,159.89,0.548840292478162,4449.0,0.002,,1.1308,,1.1308,1000.0,36,0.054054054054054,0.1176470588235294,0.0307692307692307,-0.0023864888018602,-0.3899999999999863,0.1520999999999893,163.60409918650365,164.10050510744267,-0.4964059209390257,0.8844633373058439,0.9404591098531844,-0.5278336035434011,3.75,-1.9793760132877545,-1.9793760132877545,1.6303,1630.3000000000002,0.34,554.3020000000001,626.8047016000002,125000.0,199.4241582440612,-39.47353952983961,-39.0,-30.0,-9.0,1.9793760132877545,0.0089844706485491,0.0096701794085668
14,20/01/2023,163.18,163.28,162.2,162.29,726842.0,1728202.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,162290.0,162.29,159.15,0.5394401418577556,4450.0,0.002,,1.1308,,1.1308,1000.0,36,0.054054054054054,0.1176470588235294,0.0307692307692307,-0.00453904189413,-0.7400000000000091,0.5476000000000134,163.4494992822091,164.0447972579829,-0.5952979757738035,0.8662545082622856,0.9307279453536816,-0.6396047080627703,3.75,-2.3985176552353886,-2.3985176552353886,1.6229,1622.9,0.33,535.557,605.6078556,125000.0,206.4041918283201,-49.506409821481775,-50.0,-39.0,-11.0,2.3985176552353886,-0.0124145346626268,-0.0027443552540599
15,23/01/2023,162.77,163.38,162.45,163.13,794009.0,1708741.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,163130.0,163.13,159.98,0.539948454312245,4451.0,0.002,,1.1308,,1.1308,1000.0,36,0.054054054054054,0.1176470588235294,0.0307692307692307,0.0051759196500091,0.8400000000000034,0.7056000000000058,163.41191113136097,164.01664965004497,-0.6047385186840017,0.8575704807886488,0.9260510141394204,-0.6530293789980735,3.75,-2.4488601712427758,-2.4488601712427758,1.6313,1631.3,0.33,538.3290000000001,608.7424332,125000.0,205.3413614406797,-50.28522815408474,-50.0,-50.0,0.0,2.4488601712427758,0.0055543325161517,0.0028099772620917
16,24/01/2023,163.14,163.23,162.48,162.76,723034.0,1715412.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,162760.0,162.76,159.63,0.5519833934526632,4452.0,0.002,,1.1308,,1.1308,1000.0,36,0.054054054054054,0.1176470588235294,0.0307692307692307,-0.0022681297124992,-0.3700000000000045,0.1369000000000033,163.33521570414203,163.97798350696667,-0.6427678028246362,0.8186153196649383,0.9047736289619288,-0.7104183657099964,3.75,-2.6640688714124865,-2.6640688714124865,1.6276,1627.6,0.34,553.384,625.7666272,125000.0,199.75497983859245,-53.216102369762304,-53.0,-50.0,-3.0,2.6640688714124865,0.0163680810482458,0.0191780583103375
17,25/01/2023,162.44,162.49,161.52,161.76,1048098.0,1741948.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,161760.0,161.76,158.64,0.6477635885471852,4453.0,0.002,,1.1308,,1.1308,1000.0,36,0.054054054054054,0.1176470588235294,0.0307692307692307,-0.0061440157286802,-1.0,1.0,163.14989620953708,163.90973786059843,-0.7598416510613788,0.828419896980347,0.9101757506000404,-0.8348295925929111,3.75,-3.1306109722234168,-3.1306109722234168,1.6176,1617.6,0.4,647.04,731.672832,125000.0,170.84138501947277,-53.48379144518067,-53.0,-53.0,0.0,3.1306109722234168,0.0063866321762713,0.0255646904866089
18,26/01/2023,161.6,161.88,161.31,161.43,875402.0,1719559.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,161430.0,161.43,158.32,0.7573557068165119,4454.0,0.002,,1.1308,,1.1308,1000.0,36,0.054054054054054,0.1176470588235294,0.0307692307692307,-0.0020400593471808,-0.3299999999999841,0.1088999999999894,162.9475554790033,163.8334382341185,-0.8858827551151762,0.7895269295760033,0.888553278974313,-0.996994525908205,3.75,-3.738729472155769,-3.738729472155769,1.6143,1614.3000000000002,0.47,758.721,857.9617068,125000.0,145.69414812954912,-54.47110055325736,-54.0,-53.0,-1.0,3.738729472155769,-0.0097272277662481,0.0158374627203607
19,27/01/2023,161.54,161.93,161.49,161.85,699866.0,1720039.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,161850.0,161.85,158.74,0.8127580615703233,4455.0,0.002,,1.1308,,1.1308,1000.0,36,0.054054054054054,0.1176470588235294,0.0307692307692307,0.0026017468871957,0.4199999999999875,0.1763999999999894,162.81843130500292,163.77240936537638,-0.9539780603734584,0.7563849333827053,0.8697039343263345,-1.0968997870665056,3.75,-4.113374201499396,-4.113374201499396,1.6185,1618.5,0.5,809.25,915.0999,125000.0,136.59710814087074,-56.18750206260809,-56.0,-54.0,-2.0,4.113374201499396,-0.0055912408052512,0.0102462219151095
20,30/01/2023,161.93,162.22,161.35,162.07,814240.0,1708279.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,162070.0,162.07,158.96,0.8429754840133626,4456.0,0.002,,1.1308,,1.1308,1000.0,36,0.054054054054054,0.1176470588235294,0.0307692307692307,0.0013592832869941,0.2199999999999988,0.0483999999999995,162.73038056323787,163.7200275387494,-0.9896469755115334,0.7181154775241807,0.8474169443220856,-1.167839494055938,3.75,-4.379398102709768,-4.379398102709768,1.6207,1620.7,0.52,842.764,952.9975312,125000.0,131.16508270761403,-57.442411435149474,-57.0,-56.0,-1.0,4.379398102709768,-0.001621298736118,0.0086249231789915
21,31/01/2023,162.07,162.29,161.49,162.13,1001325.0,1717559.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,162130.0,162.13,159.01,0.8460053191209337,4457.0,0.002,,1.1308,,1.1308,1000.0,36,0.054054054054054,0.1176470588235294,0.0307692307692307,0.0003702104029124,0.0600000000000022,0.0036000000000002,162.6597475557981,163.6711036144802,-1.0113560586820824,0.6794930192796304,0.8243136655907327,-1.2269068206667524,3.75,-4.6009005775003216,-4.6009005775003216,1.6213,1621.3,0.52,843.076,953.3503408,125000.0,131.11654199977184,-60.325417380659545,-60.0,-57.0,-3.0,4.6009005775003216,0.0147564812206257,0.0233814043996172
22,01/02/2023,161.9,162.02,161.51,161.61,737846.0,1700070.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,161610.0,161.61,158.48,0.8756725034590649,4458.0,0.002,,1.1308,,1.1308,1000.0,36,0.054054054054054,0.1176470588235294,0.0307692307692307,-0.0032073027817182,-0.5199999999999818,0.2703999999999811,162.53624784335125,163.60768504172694,-1.0714371983756903,0.6573798831023521,0.8107896663761521,-1.3214736729002852,3.75,-4.955526273376069,-4.955526273376069,1.6161,1616.1,0.54,872.6940000000002,986.8423752000002,125000.0,126.66663201878278,-62.76998229291365,-63.0,-60.0,-3.0,4.955526273376069,-0.0233042507751114,7.715362450584629e-05
23,02/02/2023,161.94,162.56,161.63,162.37,856473.0,1691350.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,162370.0,162.37,159.24,0.8212222597938718,4459.0,0.002,,1.1308,,1.1308,1000.0,36,0.054054054054054,0.1176470588235294,0.0307692307692307,0.0047026792896478,0.7599999999999909,0.5775999999999861,162.5166892735452,163.56960242505843,-1.0529131515132235,0.6530674569887107,0.8081258917945339,-1.3029073343697877,3.75,-4.885902503886704,-4.885902503886704,1.6237,1623.7,0.51,828.087,936.4007796,125000.0,133.48985041789047,-65.22183944002326,-65.0,-63.0,-2.0,4.885902503886704,-0.0036109398316585,-0.0035337862071527
24,03/02/2023,162.15,162.68,162.01,162.49,657266.0,1685955.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,162490.0,162.49,159.36,0.7859321429451142,4460.0,0.002,,1.1308,,1.1308,1000.0,36,0.054054054054054,0.1176470588235294,0.0307692307692307,0.000739052780686,0.1200000000000045,0.014400000000001,162.51354935901048,163.53638388890278,-1.0228345298922932,0.6185448917460777,0.7864762499567789,-1.30052818498779,3.75,-4.876980693704213,-4.876980693704213,1.6249000000000002,1624.9000000000003,0.48,779.9520000000001,881.9697216000002,125000.0,141.7282214328569,-69.12057996810788,-69.0,-65.0,-4.0,4.876980693704213,-0.0210098251313489,-0.0245436113385017
25,06/02/2023,162.5,163.48,162.44,163.19,938640.0,1713899.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,163190.0,163.19,160.05,0.7164384132505565,4461.0,0.002,,1.1308,,1.1308,1000.0,36,0.054054054054054,0.1176470588235294,0.0307692307692307,0.0043079574127637,0.6999999999999886,0.489999999999984,162.59313178736218,163.5257259230904,-0.932594135728209,0.611596519219262,0.7820463664126712,-1.1925049150296756,3.75,-4.471893431361283,-4.471893431361283,1.6319,1631.9,0.44,718.036,811.9551088,125000.0,153.9493977502516,-68.84453005613756,-69.0,-69.0,0.0,4.471893431361283,-0.0052065675100105,-0.0297501788485122
26,07/02/2023,163.49,163.74,162.97,163.38,965267.0,1705739.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,163380.0,163.38,160.2,0.721030974818447,4462.0,0.002,,1.1308,,1.1308,1000.0,36,0.054054054054054,0.1176470588235294,0.0307692307692307,0.0011642870273913,0.1899999999999977,0.0360999999999991,162.68570451826074,163.52124204853376,-0.8355375302730295,0.5804885992614639,0.761898024187925,-1.0966527064610696,3.75,-4.112447649229011,-4.112447649229011,1.6338,1633.8,0.44,718.872,812.9004576,125000.0,153.7703649091906,-63.237257569188806,-63.0,-69.0,6.0,4.112447649229011,-0.0211436897132599,-0.0508938685617721
27,08/02/2023,163.53,164.41,163.44,164.22,993921.0,1701976.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,164220.0,164.22,161.02,0.7700751045499596,4463.0,0.002,,1.1308,,1.1308,1000.0,36,0.054054054054054,0.1176470588235294,0.0307692307692307,0.0051413881748072,0.8400000000000034,0.7056000000000058,162.8662098690536,163.54274229319427,-0.6765324241406745,0.5872513776797634,0.7663232853566199,-0.8828290058103091,3.75,-3.310608771788659,-3.310608771788659,1.6422,1642.2,0.47,771.834,872.7898872,125000.0,143.21889131989477,-47.41417178894902,-47.0,-63.0,16.0,3.310608771788659,-0.0002015959549253,-0.0510954645166974
28,09/02/2023,164.21,164.46,163.97,164.23,771865.0,1715433.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,164230.0,164.23,161.01,0.806459959729945,4464.0,0.002,,1.1308,,1.1308,1000.0,36,0.054054054054054,0.1176470588235294,0.0307692307692307,6.089392278640915e-05,0.0099999999999909,9.99999999998181e-05,163.02665576681198,163.5638886841729,-0.5372329173609103,0.5555134653727491,0.745327757012141,-0.7208008990763496,3.75,-2.703003371536311,-2.703003371536311,1.6423,1642.3,0.49,804.727,909.9852916,125000.0,137.36485760139732,-37.12976732271822,-37.0,-47.0,10.0,2.703003371536311,0.005266766601057,-0.0458286979156404
29,10/02/2023,163.96,164.17,163.76,163.91,639537.0,1730715.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,163910.0,163.91,160.7,0.8310936569650947,4465.0,0.002,,1.1308,,1.1308,1000.0,36,0.054054054054054,0.1176470588235294,0.0307692307692307,-0.0019484868781586,-0.3199999999999932,0.1023999999999956,163.13057861777529,163.5745382631214,-0.4439596453461263,0.5310208456228706,0.7287117712942961,-0.6092390199181092,3.75,-2.28464632469291,-2.28464632469291,1.6391,1639.1,0.51,835.9409999999999,945.2820828,125000.0,132.23565988867594,-30.21117143580052,-30.0,-37.0,7.0,2.28464632469291,0.0020907629107676,-0.0437379350048727
30,13/02/2023,163.93,164.03,163.68,163.76,512868.0,1743253.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,163760.0,163.76,160.56,0.8469744191223294,4466.0,0.002,,1.1308,,1.1308,1000.0,36,0.054054054054054,0.1176470588235294,0.0307692307692307,-0.0009151363553169,-0.1500000000000056,0.0225000000000017,163.20462819215464,163.58024477810227,-0.3756165859476255,0.5035332323459587,0.7096007555984976,-0.5293350986229147,3.75,-1.9850066198359304,-1.9850066198359304,1.6376,1637.6,0.52,851.552,962.9350016,125000.0,129.811461617141,-25.767661064060263,-26.0,-30.0,4.0,1.9850066198359304,0.0041212887808024,-0.0396166462240702
31,14/02/2023,163.97,164.07,163.26,163.42,740039.0,1754219.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,163420.0,163.42,160.22,0.8512083567773546,4467.0,0.002,,1.1308,,1.1308,1000.0,36,0.054054054054054,0.1176470588235294,0.0307692307692307,-0.0020762090864679,-0.3400000000000034,0.1156000000000023,163.22996605190116,163.5753141695453,-0.3453481176441073,0.4825638684353664,0.6946681714569672,-0.4971411269927467,3.75,-1.8642792262228003,-1.8642792262228003,1.6342,1634.1999999999998,0.52,849.7839999999999,960.9357472,125000.0,130.08153808850207,-24.250830917350434,-24.0,-26.0,2.0,1.8642792262228003,0.0013689481528985,-0.0382476980711717
32,15/02/2023,163.52,163.55,163.13,163.3,665674.0,1746602.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,163300.0,163.3,160.11,0.847630619224911,4468.0,0.002,,1.1308,,1.1308,1000.0,36,0.054054054054054,0.1176470588235294,0.0307692307692307,-0.000734304246726,-0.1199999999999761,0.0143999999999942,163.23820533991278,163.5668429643285,-0.3286376244157054,0.4572577133848058,0.6762083357847682,-0.4860005519368637,3.75,-1.8225020697632388,-1.8225020697632388,1.6330000000000002,1633.0000000000002,0.52,849.1600000000002,960.2301280000004,125000.0,130.17712770620332,-23.7248084680389,-24.0,-24.0,0.0,1.8225020697632388,-0.0060266449336933,-0.0442743430048651
33,16/02/2023,163.48,163.88,163.32,163.84,754372.0,1748981.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,163840.0,163.84,160.65,0.8454531329298753,4469.0,0.002,,1.1308,,1.1308,1000.0,36,0.054054054054054,0.1176470588235294,0.0307692307692307,0.0033067973055724,0.539999999999992,0.2915999999999914,163.30900471168775,163.5752477961953,-0.2662430845075505,0.448303242391032,0.6695545103955555,-0.3976421342457405,3.75,-1.491158003421527,-1.491158003421527,1.6384,1638.4,0.52,851.9680000000001,963.4054144000002,125000.0,129.74807711439823,-19.34748836176884,-19.0,-24.0,5.0,1.491158003421527,-0.0053697706422039,-0.049644113647069
34,17/02/2023,163.79,164.64,163.62,164.43,751339.0,1742367.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,164430.0,164.43,161.23,0.8905195112859303,4470.0,0.002,,1.1308,,1.1308,1000.0,36,0.054054054054054,0.1176470588235294,0.0307692307692307,0.00360107421875,0.5900000000000034,0.348100000000004,163.4408865103127,163.60154786400466,-0.1606613536919496,0.4428868509104359,0.6654974462088009,-0.2414154323314141,3.75,-0.9053078712428028,-0.9053078712428028,1.6443,1644.3000000000002,0.54,887.9220000000001,1004.0621976000002,125000.0,124.49427963604867,-11.270565127921746,-11.0,-19.0,8.0,0.9053078712428028,-0.0008258601270231,-0.0504699737740922
35,20/02/2023,164.28,164.68,164.18,164.58,597814.0,1722583.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,164580.0,164.58,161.38,0.9379187953376296,4471.0,0.002,,1.1308,,1.1308,1000.0,36,0.054054054054054,0.1176470588235294,0.0307692307692307,0.0009122422915526,0.1500000000000056,0.0225000000000017,163.57489986204064,163.63165408357375,-0.0567542215331116,0.4201632373477097,0.6481999979541112,-0.0875566518238858,3.75,-0.3283374443395718,-0.3283374443395718,1.6458000000000002,1645.8000000000002,0.57,938.106,1060.8102648,125000.0,117.8344555551288,-3.868946399211585,-4.0,-11.0,7.0,0.3283374443395718,0.0003391503556795,-0.0501308234184127
36,21/02/2023,164.57,164.64,164.09,164.41,692504.0,1701228.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,164410.0,164.41,161.22,0.9621827615622642,4472.0,0.002,,1.1308,,1.1308,1000.0,36,0.054054054054054,0.1176470588235294,0.0307692307692307,-0.0010329323125533,-0.1700000000000159,0.0289000000000054,163.67314693709469,163.65560318869456,0.0175437484001292,0.3990138731667527,0.6316754492354065,0.0277733580137784,3.75,0.1041500925516692,0.1041500925516692,1.6441,1644.1,0.59,970.019,1096.8974852,125000.0,113.95777790228816,1.1868713115505878,1.0,-4.0,5.0,0.1041500925516692,0.0003674171502948,-0.0497634062681179
37,22/02/2023,164.35,165.53,164.31,164.99,1140900.0,1712331.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,164990.0,164.99,161.78,1.0338388010940458,4473.0,0.002,,1.1308,,1.1308,1000.0,36,0.054054054054054,0.1176470588235294,0.0307692307692307,0.0035277659509762,0.5800000000000125,0.3364000000000145,163.82807082684823,163.69666155211934,0.1314092747288953,0.3956293394820641,0.6289907308395444,0.2089208445941595,3.75,0.7834531672280984,0.7834531672280984,1.6499,1649.9,0.63,1039.437,1175.3953596,125000.0,106.34719541732652,8.331804707553,8.0,1.0,7.0,0.7834531672280984,0.0030865177204572,-0.0466768885476606
38,23/02/2023,165.1,165.8,164.84,165.64,781978.0,1693507.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,165640.0,165.64,162.4,1.14746924431444,4474.0,0.002,,1.1308,,1.1308,1000.0,36,0.054054054054054,0.1176470588235294,0.0307692307692307,0.0039396327050122,0.6499999999999773,0.4224999999999704,164.04123896486607,163.75645658128488,0.284782383581188,0.3970818076181671,0.630144275240335,0.4519320332991566,3.75,1.6947451248718377,1.6947451248718377,1.6564,1656.4,0.69,1142.9159999999997,1292.4094127999997,125000.0,96.71857753588162,16.39133377634742,16.0,8.0,8.0,1.6947451248718377,0.0058319531585185,-0.0408449353891421
