,Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,exchange_rate,point_value,stdev_lookback,stdev_decay,returns,sqreturns,price_diff,distance,net_exp_ret,variance,stdev,stdev_yearly,raw_carry,forecast_scalar,forecast,capped_forecast,forecast*returns,cum_series_carry,1%_move,block_value,ICV,IVV,Daily_Cash_Vol_Tgt,Volatility_Scalar,Subsystem_Pos,Target_Pos,Current_pos,trades_needed
10,17/01/1994,111.4688,111.4688,111.3438,111.3594,4145,193581,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,111359,111.3594,110.625,0.6091100611591135,11,0.004,,1,1,1000,36,0.05405405405405406,-0.046900000000007935,0.0021996100000007445,-0.7343999999999937,0.08333333333333333,-8.812799999999925,0.07816141262560884,0.2795736264843464,4.473178023749543,-1.970142917006641,30.0,-59.10428751019923,-20.0,176.2560000000019,1770.0000000000068,1.113594,1113.594,609.1100611591135,609.1100611591135,125000.0,205.2174278029979,-410.4348556059957,-410.0,-429.1871669669152,19.0
11,18/01/1994,111.3438,111.6875,111.3125,111.6563,22927,193324,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,111656,111.6563,110.9219,0.6274712498131678,12,0.004,,1,1,1000,36,0.05405405405405406,0.29690000000000794,0.08814961000000471,-0.7344000000000079,0.08333333333333333,-8.812800000000095,0.078701315186387,0.2805375468388982,4.488600749422371,-1.9633735526899327,30.0,-58.90120658069798,-20.0,176.2559999999985,1946.2560000000053,1.116563,1116.5629999999999,627.4712498131678,627.4712498131678,125000.0,199.21231456774996,-398.4246291354999,-398.0,-410.4348556059957,12.0
12,19/01/1994,111.6875,111.7188,111.5625,111.6875,22393,194309,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,111688,111.6875,110.9531,0.641392750582661,13,0.004,,1,1,1000,36,0.05405405405405406,0.03119999999999834,0.0009734399999998965,-0.7343999999999937,0.08333333333333333,-8.812799999999925,0.07449980841955527,0.2729465303306772,4.367144485290835,-2.0179776578683604,30.0,-60.53932973605081,-20.0,172.511999999997,2118.7680000000023,1.116875,1116.875,641.3927505826609,641.3927505826609,125000.0,194.88838919125004,-389.7767783825001,-390.0,-398.4246291354999,9.0
13,20/01/1994,111.6563,111.9844,111.5938,111.9844,29256,194697,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,111984,111.9844,111.2656,0.664858158576928,14,0.004,,1,1,1000,36,0.05405405405405406,0.2968999999999937,0.08814960999999627,-0.7187999999999874,0.08333333333333333,-8.62559999999985,0.07523763553201154,0.2742947967643782,4.388716748230051,-1.9654036691883827,30.0,-58.96211007565148,-20.0,172.5120000000004,2291.2800000000025,1.119844,1119.844,664.858158576928,664.858158576928,125000.0,188.01002648076368,-376.02005296152737,-376.0,-389.7767783825001,14.0
14,21/01/1994,112.0,112.0625,111.8125,111.9063,25821,191051,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,111906,111.9063,111.1875,0.6805417466602262,15,0.004,,1,1,1000,36,0.05405405405405406,-0.07809999999999206,0.006099609999998761,-0.7188000000000017,0.08333333333333333,-8.62560000000002,0.07150044496271354,0.26739567117422364,4.278330738787578,-2.0161134158703216,30.0,-60.483402476109646,-20.0,168.7440000000015,2460.024000000004,1.1190630000000001,1119.063,680.5417466602262,680.5417466602262,125000.0,183.67719631226194,-367.3543926245239,-367.0,-376.02005296152737,9.0
15,24/01/1994,111.9063,112.0625,111.7969,111.875,24858,190046,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,111875,111.875,111.1719,0.7064225516457275,16,0.004,,1,1,1000,36,0.05405405405405406,-0.03130000000000166,0.000979690000000104,-0.7031000000000063,0.08333333333333333,-8.437200000000075,0.06768851226202632,0.2601701602067891,4.162722563308626,-2.026846582178659,30.0,-60.80539746535977,-20.0,165.0,2625.024000000004,1.1187500000000001,1118.7500000000002,706.4225516457275,706.4225516457275,125000.0,176.9479183652786,-353.8958367305572,-354.0,-367.3543926245239,13.0
16,25/01/1994,111.8438,111.875,111.6875,111.7656,28027,185414,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,111766,111.7656,111.0781,0.7135796476770605,17,0.004,,1,1,1000,36,0.05405405405405406,-0.10939999999999372,0.011968359999998627,-0.6875,0.08333333333333333,-8.25,0.06467661213975455,0.2543159691009484,4.069055505615174,-2.027497533178215,30.0,-60.82492599534645,-20.0,161.2559999999985,2786.2800000000025,1.117656,1117.656,713.5796476770605,713.5796476770605,125000.0,175.1731574841248,-350.3463149682496,-350.0,-353.8958367305572,4.0
17,26/01/1994,111.75,111.8594,111.6406,111.8125,28861,181217,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,111813,111.8125,111.1406,0.734432005576931,18,0.004,,1,1,1000,36,0.05405405405405406,0.046899999999993724,0.0021996099999994113,-0.6718999999999937,0.08333333333333333,-8.062799999999925,0.061299476888956976,0.24758731164774372,3.9613969863638996,-2.0353425894334904,30.0,-61.06027768300471,-20.0,161.2559999999985,2947.536000000001,1.118125,1118.125,734.432005576931,734.432005576931,125000.0,170.19955428250515,-340.3991085650103,-340.0,-350.3463149682496,10.0
18,27/01/1994,111.8594,112.0156,111.8438,112.0,30239,182971,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,112000,112.0,111.3281,0.7444440541525695,19,0.004,,1,1,1000,36,0.05405405405405406,0.1875,0.03515625,-0.6718999999999937,0.08333333333333333,-8.062799999999925,0.05988632948955389,0.24471683532105815,3.9154693651369303,-2.0592167242554726,30.0,-61.77650172766418,-20.0,161.2559999999985,3108.7919999999995,1.12,1120.0,744.4440541525695,744.4440541525695,125000.0,167.91053579209859,-335.82107158419717,-336.0,-340.3991085650103,5.0
19,28/01/1994,112.0469,112.375,111.8906,112.1875,39201,186860,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,112188,112.1875,111.5156,0.7081933539685411,20,0.004,,1,1,1000,36,0.05405405405405406,0.1875,0.03515625,-0.6718999999999937,0.08333333333333333,-8.062799999999925,0.05854956843606449,0.24197018088199318,3.871522894111891,-2.082591326597203,30.0,-62.47773979791609,-20.0,157.488000000003,3266.2800000000025,1.121875,1121.875,708.1933539685411,708.1933539685411,125000.0,176.50546888011698,-353.01093776023396,-353.0,-335.82107158419717,-17.0
20,31/01/1994,112.125,112.2031,111.9531,112.0781,31424,188664,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,112078,112.0781,111.4219,0.45175185072291696,21,0.004,,1,1,1000,36,0.05405405405405406,-0.10939999999999372,0.011968359999998627,-0.6562000000000126,0.08333333333333333,-7.874400000000151,0.056031665277358235,0.23671008697847717,3.787361391655635,-2.0791255931765935,30.0,-62.37376779529781,-20.0,161.2559999999985,3427.536000000001,1.120781,1120.781,451.75185072291697,451.75185072291697,125000.0,276.70058196766314,-553.4011639353263,-553.0,-353.01093776023396,-200.0
21,01/02/1994,112.0469,112.0469,111.6563,111.75,40677,188349,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,111750,111.75,111.0781,0.38947307626019795,22,0.004,,1,1,1000,36,0.05405405405405406,-0.3281000000000063,0.10764961000000411,-0.6718999999999937,0.08333333333333333,-8.062799999999925,0.05882182445155531,0.2425321101453482,3.880513762325571,-2.0777661139302164,30.0,-62.33298341790649,-20.0,161.2320000000011,3588.768000000002,1.1175,1117.5,389.47307626019796,389.47307626019796,125000.0,320.9464469284403,-641.8928938568806,-642.0,-553.4011639353263,-88.0
22,02/02/1994,111.6875,111.8281,111.625,111.7656,31742,188432,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,111766,111.7656,111.0938,0.2935702431410561,23,0.004,,1,1,1000,36,0.05405405405405406,0.015600000000006276,0.0002433600000001958,-0.6718000000000046,0.08333333333333333,-8.061600000000055,0.05565542096768746,0.23591401180872548,3.7746241889396077,-2.135735796856845,30.0,-64.07207390570535,-20.0,157.511999999997,3746.279999999999,1.117656,1117.656,293.5702431410561,293.5702431410561,125000.0,425.79247359188025,-851.5849471837606,-852.0,-641.8928938568806,-210.0
23,03/02/1994,111.8438,111.8438,111.2031,111.4219,66501,190124,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,111422,111.4219,110.7656,0.23395177972575107,24,0.004,,1,1,1000,36,0.05405405405405406,-0.34370000000001255,0.11812969000000863,-0.6562999999999874,0.08333333333333333,-7.875599999999849,0.059032408482948065,0.2429658586776094,3.8874537388417503,-2.0259019216898384,30.0,-60.777057650695156,-20.0,153.7679999999989,3900.047999999998,1.114219,1114.219,233.95177972575107,233.95177972575107,125000.0,534.298136763613,-1068.596273527226,-1069.0,-851.5849471837606,-217.0
24,04/02/1994,111.3438,112.1875,110.6719,110.7188,108060,192320,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,110719,110.7188,110.0781,0.33741199784458953,25,0.004,,1,1,1000,36,0.05405405405405406,-0.7030999999999921,0.49434960999998884,-0.6406999999999954,0.08333333333333333,-7.688399999999945,0.08256306802440973,0.2873378986914356,4.59740637906297,-1.6723342176174933,30.0,-50.1700265285248,-20.0,153.7439999999981,4053.791999999996,1.107188,1107.188,337.4119978445895,337.4119978445895,125000.0,370.4669685681256,-740.9339371362512,-741.0,-1068.596273527226,328.0
25,07/02/1994,110.75,110.8438,110.4063,110.6094,64940,188830,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,110609,110.6094,109.9688,0.42018530260626663,26,0.004,,1,1,1000,36,0.05405405405405406,-0.10940000000000794,0.011968360000001736,-0.6405999999999921,0.08333333333333333,-7.687199999999905,0.07874713786092821,0.2806192043694234,4.489907269910774,-1.7121066289087679,30.0,-51.36319886726304,-20.0,165.0,4218.791999999996,1.106094,1106.0939999999998,420.18530260626665,420.18530260626665,125000.0,297.48779699020287,-594.9755939804057,-595.0,-740.9339371362512,146.0
26,08/02/1994,110.5469,110.5625,110.3906,110.4688,43402,187507,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,110469,110.4688,109.7813,0.495070503511743,27,0.004,,1,1,1000,36,0.05405405405405406,-0.14059999999999206,0.019768359999997768,-0.6875,0.08333333333333333,-8.25,0.07555909581439144,0.2748801480907478,4.398082369451965,-1.8758175284079581,30.0,-56.274525852238746,-20.0,161.2320000000011,4380.023999999997,1.1046880000000001,1104.688,495.07050351174297,495.07050351174297,125000.0,252.4892901381167,-504.9785802762334,-505.0,-594.9755939804057,90.0
27,09/02/1994,110.375,110.7031,110.3438,110.7031,39338,182822,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,110703,110.7031,110.0313,0.5172063249857481,28,0.004,,1,1,1000,36,0.05405405405405406,0.23430000000000462,0.054896490000002164,-0.6718000000000046,0.08333333333333333,-8.061600000000055,0.07444219820280283,0.27284097603329827,4.365455616532772,-1.8466800966820769,30.0,-55.4004029004623,-20.0,165.0,4545.023999999997,1.107031,1107.0310000000002,517.2063249857481,517.2063249857481,125000.0,241.6830459361541,-483.3660918723082,-483.0,-504.9785802762334,22.0
28,10/02/1994,110.7813,110.8281,110.5938,110.6094,51512,183137,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,110609,110.6094,109.9219,0.5565388126390495,29,0.004,,1,1,1000,36,0.05405405405405406,-0.09370000000001255,0.008779690000002352,-0.6875,0.08333333333333333,-8.25,0.0708928734350839,0.26625715658942184,4.260114505430749,-1.9365676649026655,30.0,-58.09702994707997,-20.0,165.0,4710.023999999997,1.106094,1106.0939999999998,556.5388126390495,556.5388126390495,125000.0,224.60248442918638,-449.20496885837275,-449.0,-483.3660918723082,34.0
29,11/02/1994,110.5781,110.8438,110.3438,110.7188,40645,184050,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,110719,110.7188,110.0313,0.5824964473349964,30,0.004,,1,1,1000,36,0.05405405405405406,0.10940000000000794,0.011968360000001736,-0.6875,0.08333333333333333,-8.25,0.06770776460075513,0.26020715708979864,4.163314513436778,-1.9815942257962396,30.0,-59.447826773887186,-20.0,165.0,4875.023999999997,1.107188,1107.188,582.4964473349964,582.4964473349964,125000.0,214.59358348345756,-429.1871669669152,-429.0,-449.20496885837275,20.0
30,14/02/1994,110.7188,110.8125,110.625,110.6563,31215,185854,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,110656,110.6563,109.9688,0.6091100611591135,31,0.004,,1,1,1000,36,0.05405405405405406,-0.0625,0.00390625,-0.6875,0.08333333333333333,-8.25,0.06425903408179538,0.2534936568867067,4.0558985101873075,-2.0340745655440484,30.0,-61.02223696632145,-20.0,165.0,5040.023999999997,1.106563,1106.5629999999999,609.1100611591135,609.1100611591135,125000.0,205.2174278029979,-410.4348556059957,-410.0,-429.1871669669152,19.0
31,15/02/1994,110.6719,110.8281,110.6094,110.6875,34320,186276,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,110688,110.6875,110.0,0.6274712498131678,32,0.004,,1,1,1000,36,0.05405405405405406,0.03119999999999834,0.0009734399999998965,-0.6875,0.08333333333333333,-8.25,0.06083819115845509,0.24665399076125868,3.946463852180139,-2.0904790488432994,30.0,-62.71437146529898,-20.0,165.0,5205.023999999997,1.106875,1106.875,627.4712498131678,627.4712498131678,125000.0,199.21231456774996,-398.4246291354999,-398.0,-410.4348556059957,12.0
32,16/02/1994,110.6875,110.7344,110.6563,110.6719,27804,182963,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,110672,110.6719,109.9844,0.641392750582661,33,0.004,,1,1,1000,36,0.05405405405405406,-0.015600000000006276,0.0002433600000001958,-0.6875,0.08333333333333333,-8.25,0.05756279487961969,0.2399224768120313,3.838759628992501,-2.149131698085834,30.0,-64.47395094257503,-20.0,168.7439999999981,5373.767999999995,1.106719,1106.719,641.3927505826609,641.3927505826609,125000.0,194.88838919125004,-389.7767783825001,-390.0,-398.4246291354999,9.0
33,17/02/1994,110.6406,111.0,110.2344,110.2344,77261,182439,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,110234,110.2344,109.5313,0.664858158576928,34,0.004,,1,1,1000,36,0.05405405405405406,-0.4375,0.19140625,-0.7030999999999921,0.08333333333333333,-8.437199999999905,0.06479757623747809,0.25455368046343013,4.072858887414882,-2.071566983592488,30.0,-62.14700950777464,-20.0,168.7439999999981,5542.511999999992,1.102344,1102.344,664.858158576928,664.858158576928,125000.0,188.01002648076368,-376.02005296152737,-376.0,-389.7767783825001,14.0
34,18/02/1994,110.2344,110.3438,109.8281,110.2344,46185,182439,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,110234,110.2344,109.5313,0.6805417466602262,35,0.004,,1,1,1000,36,0.05405405405405406,0.0,0.0,-0.7030999999999921,0.08333333333333333,-8.437199999999905,0.06129500454896576,0.24757827963891696,3.9612524742226713,-2.129932402669073,30.0,-63.897972080072186,-20.0,172.5120000000004,5715.023999999993,1.102344,1102.344,680.5417466602262,680.5417466602262,125000.0,183.67719631226194,-367.3543926245239,-367.0,-376.02005296152737,9.0
35,21/02/1994,110.2344,110.3438,109.8281,109.9688,46185,197636,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,109969,109.9688,109.25,0.7064225516457275,36,0.004,,1,1,1000,36,0.05405405405405406,-0.26559999999999206,0.07054335999999578,-0.7188000000000017,0.08333333333333333,-8.62560000000002,0.061794915654426845,0.24858583156412364,3.9773733050259783,-2.1686674441899494,30.0,-65.06002332569848,-20.0,172.488000000003,5887.511999999996,1.099688,1099.688,706.4225516457275,706.4225516457275,125000.0,176.9479183652786,-353.8958367305572,-354.0,-367.3543926245239,13.0
36,22/02/1994,109.875,110.1875,109.8438,110.1406,59609,173625,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,110141,110.1406,109.4219,0.7135796476770605,37,0.004,,1,1,1000,36,0.05405405405405406,0.17180000000000462,0.029515240000001587,-0.7187000000000126,0.08333333333333333,-8.62440000000015,0.060050068321755204,0.24505115449994355,3.920818471999097,-2.1996427688739315,30.0,-65.98928306621795,-20.0,172.4879999999996,6059.999999999995,1.101406,1101.4060000000002,713.5796476770605,713.5796476770605,125000.0,175.1731574841248,-350.3463149682496,-350.0,-353.8958367305572,4.0
37,23/02/1994,110.1563,110.1563,109.7188,109.75,61555,165824,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,109750,109.75,109.0313,0.734432005576931,38,0.004,,1,1,1000,36,0.05405405405405406,-0.3906000000000063,0.1525683600000049,-0.7186999999999983,0.08333333333333333,-8.62439999999998,0.06505105706112005,0.2550510871592592,4.080817394548148,-2.1134001270240432,30.0,-63.4020038107213,-20.0,172.4879999999996,6232.487999999995,1.0975,1097.5,734.432005576931,734.432005576931,125000.0,170.19955428250515,-340.3991085650103,-340.0,-350.3463149682496,10.0
38,24/02/1994,109.75,109.9375,109.4688,109.5,97210,142350,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,109500,109.5,108.7813,0.7444440541525695,39,0.004,,1,1,1000,36,0.05405405405405406,-0.25,0.0625,-0.7186999999999983,0.08333333333333333,-8.62439999999998,0.0649131620848433,0.25478061559868187,4.07648984957891,-2.115643683226847,30.0,-63.46931049680541,-20.0,180.0,6412.487999999995,1.095,1095.0,744.4440541525695,744.4440541525695,125000.0,167.91053579209859,-335.82107158419717,-336.0,-340.3991085650103,5.0
39,25/02/1994,109.4844,109.7969,109.4844,109.5469,51367,134773,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,109547,109.5469,108.7969,0.7081933539685411,40,0.004,,1,1,1000,36,0.05405405405405406,0.046899999999993724,0.0021996099999994113,-0.75,0.08333333333333333,-9.0,0.06152324035052741,0.2480387879960056,3.9686206079360895,-2.26779047158164,30.0,-68.0337141474492,-20.0,183.7679999999989,6596.255999999994,1.095469,1095.469,708.1933539685411,708.1933539685411,125000.0,176.50546888011698,-353.01093776023396,-353.0,-335.82107158419717,-17.0
40,28/02/1994,108.8125,109.1563,108.8125,109.0781,63647,115269,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,109078,109.8438,109.0781,0.6989100049550379,41,0.004,,1,1,1000,36,0.05405405405405406,0.29690000000000794,0.08814961000000471,-0.7656999999999954,0.08333333333333333,-9.188399999999945,0.06296250357482348,0.2509233021758312,4.014772834813299,-2.288647546960708,30.0,-68.65942640882123,-20.0,180.0,6776.255999999994,1.098438,1098.438,698.9100049550378,698.9100049550378,125000.0,178.8499221842467,-357.6998443684934,-358.0,-353.01093776023396,-5.0
41,01/03/1994,109.1094,109.1563,108.3125,108.4375,65779,127920,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,108438,109.1875,108.4375,0.7667531174064798,42,0.004,,1,1,1000,36,0.05405405405405406,-0.6563000000000017,0.43072969000000216,-0.75,0.08333333333333333,-9.0,0.08284181094915746,0.2878225337758624,4.605160540413799,-1.9543292619265127,30.0,-58.62987785779538,-20.0,180.0,6956.255999999994,1.091875,1091.875,766.7531174064798,766.7531174064798,125000.0,163.0250952520531,-326.0501905041062,-326.0,-357.6998443684934,32.0
42,02/03/1994,108.4531,108.6094,108.0781,108.4375,82375,137041,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,108438,109.1875,108.4375,0.7917839388135316,43,0.004,,1,1,1000,36,0.05405405405405406,0.0,0.0,-0.75,0.08333333333333333,-9.0,0.07836387522217597,0.2799354840354755,4.478967744567608,-2.0093915636958544,30.0,-60.28174691087563,-20.0,183.7440000000015,7139.999999999995,1.091875,1091.875,791.7839388135316,791.7839388135316,125000.0,157.87135084769386,-315.7427016953877,-316.0,-326.0501905041062,10.0
43,03/03/1994,108.5313,108.6094,108.1563,108.2344,69546,138651,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,108234,109.0,108.2344,0.8374748895528047,44,0.004,,1,1,1000,36,0.05405405405405406,-0.1875,0.03515625,-0.7656000000000063,0.08333333333333333,-9.187200000000075,0.07602832791286916,0.27573234832509075,4.411717573201452,-2.0824542477077013,30.0,-62.47362743123104,-20.0,183.7440000000015,7323.743999999997,1.09,1090.0,837.4748895528047,837.4748895528047,125000.0,149.25820649589573,-298.51641299179147,-299.0,-315.7427016953877,17.0
44,04/03/1994,108.2188,108.3438,107.7656,108.125,72811,146257,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,108125,108.8906,108.125,0.9129064392021428,45,0.004,,1,1,1000,36,0.05405405405405406,-0.10939999999999372,0.011968359999998627,-0.7656000000000063,0.08333333333333333,-9.187200000000075,0.07256562694460589,0.2693800789676287,4.3100812634820596,-2.1315607382719866,30.0,-63.9468221481596,-20.0,180.0,7503.743999999997,1.0889060000000002,1088.9060000000002,912.9064392021428,912.9064392021428,125000.0,136.92531307945077,-273.85062615890155,-274.0,-298.51641299179147,25.0
45,07/03/1994,108.1406,108.4688,108.1406,108.3125,33540,149482,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,108313,109.0625,108.3125,0.95462854747686,46,0.004,,1,1,1000,36,0.05405405405405406,0.17189999999999372,0.029549609999997842,-0.75,0.08333333333333333,-9.0,0.07024043683949194,0.26502912451180144,4.240465992188823,-2.122408248663828,30.0,-63.672247459914836,-20.0,180.0,7683.743999999997,1.090625,1090.625,954.62854747686,954.62854747686,125000.0,130.94098257419856,-261.8819651483971,-262.0,-273.85062615890155,12.0
